,gene_name,0528 cell,0528 EV,0618 EV,0622 EV,0618 cell,0622 cell
1364,HMGCS1,8374927.5208,1889065.3463,2034120.0726,2419145.6799,6082485.5793,11058633.1824
1365,HMGN1,8264484.050000001,305044.44136,495955.1853,229749.76081,6767795.152000001,11110832.622000001
1366,HMGN2,20169298.0719,585149.92727,984482.816733,566675.48374,18920070.438,30059279.815700002
1367,HMGN3,3959165.913,114184.7753,206934.6586,109259.5895,2218598.448,5114909.391
1368,HMGN4,7188115.868,185807.19764,228395.9763,160802.39719,8157140.074999999,8170707.153
1369,HMGN5,165091.1553,20176.40439,31776.87707,29621.63557,247474.4669,141070.0755
1370,HMOX1,670505.48862,134948.043858,198558.59886,146759.47218,780669.70145,702634.66839
1371,HMOX2,5479313.403899999,653477.6176,734879.47675,906741.9164,6521485.3101,6595498.4266
1372,HNRNPA0,23824719.167000003,1227359.266258,1391320.027878,1165915.65759,23953146.3017,29805372.536399998
1373,HNRNPA1,94830826.23661001,7229435.723191,11165440.323318,8505222.548469,103471800.591668,131088741.476432
1374,HNRNPA2B1,445552428.018997,13121803.661597,19309700.9560089,20848956.227268,560438820.0434899,530609822.80689
1375,HNRNPA3,483358024.24624,19332024.545807,28805401.0894118,21453123.869899,658772412.81382,556527418.88154
1376,HNRNPAB,51076998.4718,4600275.71765,8762567.75789,5260116.55728,49199550.1137,63084279.099
1377,HNRNPC,284813646.1495,46934013.446535,78724905.916462,38526642.676996,316086870.23879,349024802.76897
1378,HNRNPD,72046171.02928,10023208.687799001,23711447.459207,11427825.098343,85599472.10272,93765955.79753
1379,HNRNPDL,32165836.21361,3293183.742659,4475217.661355,3905477.480769,32246725.52881,48468278.12623
1380,HNRNPF,59949192.4218,7242936.6684,9647470.43931,8276449.66944,75056741.9339,73272995.8516
1381,HNRNPH1,60270150.63673,6269183.847323,8193261.620284,7929878.639315,86147747.5098,69831982.61048
1382,HNRNPH2,17669174.2609,1612412.81269,2324375.27898,1975776.3181,27430365.8085,18947654.2328
1383,HNRNPH3,7871624.65232,967637.5943400001,1455263.19946,1377888.68207,11752748.33117,8648627.69872
1384,HNRNPK,194091136.05099,20214008.824737,31421417.463912003,24216964.938396998,254684313.51868,226496110.75515
1385,HNRNPL,115549780.09271,15664252.353183,22388876.07953,16021008.236739,157614197.4041,126298391.61264
1386,HNRNPLL,17551857.558799997,2994810.55316,4930234.98834,3130223.84912,25385958.7092,19290510.687
1387,HNRNPM,313479577.46778,22809482.278825,28545334.399269,31692158.295543,474508725.05762,348783971.37378
1388,HNRNPR,81606855.15294,12469771.090155,21391398.82147,15639465.457566,100789786.6865,102372434.32136999
1389,HNRNPU,307855733.929,76242485.04503301,130344094.814086,57369190.969537,393929607.84845,350196188.7438
1390,HNRNPUL1,36156162.37517,7455508.699528,10825893.294171,7714752.718586,42866761.02008,44173958.06172
1391,HNRNPUL2,45739708.0488,11090480.740473,17673356.16849,8852837.872149,57508693.53225,48306301.83584
1392,HOOK3,86073.65207,23636.9567,44597.21349,28558.11977,109015.4107,84615.41808
1393,HP1BP3,40707475.50415,9258290.95783,15577726.81232,7008475.14373,48677271.5707,40988905.440850005
1394,HPCAL1,20774662.6239,7352725.71525,8674536.08344,7854593.17484,19804618.9468,28779461.98751
1395,HPRT1,28964234.412,5825975.83709,11243780.15721,10509341.667919999,33079475.1622,30601973.343000002
1396,HPS3,244285.9779,100147.5332,146820.7139,173945.9116,394244.2488,320022.2264
1397,HPS6,887391.8296,300930.722,649561.1084,504689.82180000003,859052.5684,805395.3911
1398,HS1BP3,8783722.39046,1002453.04088,2003215.32234,2001062.2053820002,9270371.41,6857320.98582
1399,HS2ST1,577276.4725,165053.7587,305112.0801,247040.8056,595537.2031,518630.0809
1400,HSD17B10,67788526.03424999,6029008.784401,11154107.722288001,14669487.479223,103779786.908719,67500420.847288
1401,HSD17B11,10433775.32183,1047878.12027,1609898.37558,1260382.0816799998,14588802.2674,10478444.82461
1402,HSD17B12,24286689.6919,1671627.50126,1566147.71893,2157721.2110900003,25155640.0488,23728763.9648
1403,HSD17B4,19557699.9532,2221076.55928,4223102.80263,3150724.2954700002,26317873.0466,19378043.762000002
1404,HSD17B7,1197631.096,125657.3212,181295.8224,182340.5298,1628829.654,1090607.682
1405,HSDL1,1940529.5524,176810.9435,251694.75188,258579.79667999997,3704064.3710000003,2000996.1581000001
1406,HSDL2,4423320.763,380740.72585,541149.8792,481699.02788,6696111.8397,4804426.8103
1407,HSP90AA1,1212250969.553368,352551561.52851,536402071.365143,411368292.530991,1452514995.737685,1477511955.336733
1408,HSP90AB1,935649409.833569,283839711.360736,408683285.916584,295047646.756427,1139152693.443879,1112191124.578139
1409,HSP90B1,385652709.1467,35067903.770238,45119442.075691,50868945.15189,387031087.82834,404279073.29461
1410,HSPA13,5247672.5385,5241316.7424,18735782.879100002,11284267.2044,6402715.654,6194413.2264
1411,HSPA14,2143448.1879000003,712486.7289999999,961402.8995,752279.3014,1712519.2464,2770406.2703
1412,HSPA1A,113933578.901495,30139552.476783,54457320.328975,35410804.662799,146266850.880768,137188634.25513
1413,HSPA2,610658371.2678,149206206.85187998,200793272.04997,165585697.55508,669753308.2737,735164262.6803
1414,HSPA4,146686868.936894,33196484.160607997,57179940.15089,45389794.522709996,131926312.433516,168083680.493038
1415,HSPA4L,11416179.78035,1930621.83082,2895932.7857999997,2567386.051,14426206.302269999,14184138.2535
1416,HSPA5,622528536.582701,51778420.469216004,88392228.39320199,64114508.308732,880233038.84007,651104840.18861
1417,HSPA6,212272303.35284,61721913.934085995,92724691.76296,61827865.45532,256862011.88473,256860461.42103
1418,HSPA8,676579840.537336,208966703.793899,273562748.429932,230447072.276122,725253708.500298,848862746.717079
1419,HSPA9,427936265.81518,17404367.32617,23360688.726236,23027467.519078,609612267.72188,455197815.78047997
1420,HSPB1,233753954.39613,34054885.950452,40118905.1182548,34866084.327963,265297812.92385,244318936.36976
1421,HSPBP1,1575073.4945,392347.18573599996,644275.79802,595946.95907,1211632.5006300001,2570970.5534200002
1422,HSPD1,778955748.399539,28084985.241299,38742563.8296304,40816771.09536,1115919697.263238,874098770.090584
1423,HSPE1,446737795.34756,6915260.426777,11164200.847406,15126687.569957,669583554.59438,464683097.66675
1424,HSPG2,241491043.688376,2341801672.040127,2976539266.758096,2466994927.189146,196403585.8789165,277712274.670696
1425,HSPH1,41543415.142689995,9768040.556535,12177465.567266,13472987.847919999,45663564.25271,51044736.25054
1426,HTATIP2,3786258.4502,1353181.22413,1693333.02666,2734120.70425,4870924.3687,4044682.4966
1427,HTATSF1,6743492.7254,2620987.92911,3559903.1884000003,2193064.3281,8400967.1764,8570983.8035
1428,HTRA1,3822067.0182000003,4121623.00194,7759718.0298,2489778.9406399997,5350518.45041,3204328.83427
1429,HTRA2,101533.2884,7141.238972,10938.41262,6780.102054,159236.1838,102076.0214
1430,HTT,547184.6004,582840.6155000001,1376754.325,1601778.8016000001,986289.5406,409606.2853
1431,HUS1,209292.9717,70534.29894,112257.2735,120198.2871,261137.1015,256784.8165
1432,HUWE1,42591140.11279,13464667.984928,18372902.377702,13854724.165025,55226856.15914,48505365.587749995
1433,HYI,92441.91748,35562.03983,93116.36163,105748.2793,144389.2949,101956.5225
1434,HYOU1,144230535.28173602,24012783.398649,35742605.681125,25016484.160934,185869912.100769,135833112.969124
1435,HYPK,3635255.5437,462742.07761,757121.9173000001,689755.6488000001,3983795.6209,4667784.6369
1436,IAH1,5413159.72874,734273.34867,1637946.963,1273321.2663,8061889.337,5565139.748
1437,IARS1,49744301.58075,19834177.01129,32072520.56303,17294048.12582,67971739.01334,56002456.51897
1438,IARS2,27303957.7603,1892558.4841,2775753.13675,2489801.09839,40655919.7925,29110870.7189
1439,IBA57,55015.5723,18213.23206,35030.10006,25887.03021,95474.19428,73718.44795
1440,ICAM1,38110595.54004,57239023.60154,79436490.70452,53841016.17129,69376175.34618,26751340.690927
1441,ICAM5,4216932.038,227663.1808,298701.2129,237198.5132,5624117.123,4045137.757
1442,IDE,25401005.2143,7377668.27616,9907214.31751,8242162.24367,30471839.599,30179230.7526
1443,IDH1,117380369.17555,15162971.840578001,25530147.68473,18739894.219944,135017768.54747,126520047.40314001
1444,IDH2,82877775.96000001,7076662.78347,8933879.34533,9038035.90599,92791430.0178,85780395.8023
1445,IDH3A,28144999.00123,2043759.089367,3084056.34254,3009740.82477,36987563.52573,28959211.998829998
1446,IDH3B,10775271.6303,833618.68693,1363949.63687,1073403.9369299999,17600421.431,10799999.9578
1447,IDH3G,1793653.9959,256413.57330000002,401811.9074,181321.1149,2633730.224,1611325.2725
1448,IDI1,4644475.7617999995,1247899.69063,1237092.79477,1050740.45539,2948563.56196,7136620.745259999
1449,IDS,82364.94845,50196.45531,119172.4531,99975.66076,92793.18108,91595.84971
1450,IER3IP1,2588202.152,361895.1897,788830.2225,301033.6185,3767629.664,1864507.799
1451,IFI30,385413.7315,305353.374,1052890.104,751856.8282,496581.7321,503628.9407
1452,IFI35,2838291.338,570095.7713,964823.2958,815922.2005,4084772.6849999996,2603685.636
1453,IFIT1,3528572.6579,1298928.68221,3831912.9651200003,1282322.85221,6018798.1725,3090096.70414
1454,IFIT2,362290.4581,75330.05558,179633.371,92373.12459,951354.0027,270085.7266
1455,IFIT3,17098863.7428,2444942.88852,5080112.791,2874995.8377599996,26065738.5815,19151611.9373
1456,IFITM3,2670450.26209,2404881.25668,3591896.7737699994,2045863.72209,3309137.5891899997,3121887.55162
1457,IFT25,214315.4989,76311.98229,124909.1552,114222.365,278577.8848,246594.8483
1458,IFT27,6511077.122599999,1002152.3149,1046422.3946,1236365.014,9446470.8607,7146735.8725
1459,IGBP1,3890054.84389,565095.44905,849502.45148,923974.70603,4511099.07306,4590199.81014
1460,IGF2BP1,26408544.985409997,4098175.14243,5465936.7416,5169062.3334,32786880.3597,26789402.71447
1461,IGF2BP2,19048069.24606,2210529.744501,4064790.929665,2645236.939134,27581387.2086,18675156.94524
1462,IGF2BP3,43178499.998500004,5736179.1655,8162394.46906,6907024.86262,50989560.5621,47355375.290300004
1463,IGF2R,71922953.63914,24507240.45833,51627236.60524,18227274.73792,104102018.65204,60855166.892
1464,IGFBP2,526672.8873,472310.4446,2360565.951,1825658.454,610407.9713,667088.7114
1465,IGFBP7,21229.303015999998,61777.684080000006,322955.73948,130269.29177,2608.5452895,13827.69443
1466,IGSF8,451327.06570000004,981041.6628,1099490.9037,868186.586,439349.68090000004,539381.2137
1467,IK,8969113.6276,1263489.70875,1851814.1425,1203504.37476,11133553.2019,10786512.565299999
1468,IKBIP,7192070.300999999,457048.99528000003,539732.9514,742763.34959,7913553.489,6820245.785
1469,IKBKG,144770.791,42722.38917,60358.91241,71643.80523,253208.1606,183007.8212
1470,IL18,5461361.6245,611422.4066,726194.814,672589.3757,9631182.636,4991665.6184
1471,IL6ST,1396590.6628,1519270.8781,1227189.0797000001,1195619.4514000001,1227050.5008999999,1407524.5399
1472,ILF2,34400502.981138,11351086.823118001,29543659.89021,8940715.888264,48908994.59445,42489943.88179
1473,ILF3,137249836.768,45451048.3837,102121078.5564,32491803.99999,176888226.1813,169956170.5771
1474,ILK,11621130.539,2907639.87274,3049830.2135,3617902.21937,13391361.331300002,11736059.3411
1475,ILKAP,1762424.1967,422428.5566,500553.9983,501485.6574,2764638.594,2280286.814
1476,IMMT,127257381.3294,6015353.834535,7960984.957947,9072300.244567,165849431.15471,135877486.92333
1477,IMPA1,19568671.7129,2302605.6804400003,5561477.058549999,4405600.90296,30277084.573,20124067.5011
1478,IMPDH1,1354745.959,1411845.292,1574697.371,1694410.113,1604408.642,1505371.072
1479,IMPDH2,51506762.8527,8893121.73503,9824933.29936,10640313.01673,60587823.3934,66272105.172
1480,IMUP,14600572.8391,906405.26656,1039633.45765,1482154.5756,14104673.9817,17545843.2299
1481,INF2,3532021.9575,696810.30187,923409.43672,852224.75448,3743964.4595,4467272.5293000005
1482,INHBB,126285.1168,235352.758,450954.2116,266721.6668,160946.1523,175373.0231
1483,INPP5A,708368.9164,1633667.466,908208.3087,2091767.144,533771.5499,1111360.167
1484,INSRR,1346993.934,488502.3291,663417.48,571494.24,667563.8392,692441.9947
1485,INTS2,347118.932,163167.8827,249514.9778,211658.9114,515605.596,438264.7566
1486,INTS3,1033500.1266000001,406130.9144,899786.89729,1090011.89705,1536551.5254000002,1149037.953
1487,INTS7,427891.8037,127658.2533,225260.6143,148451.9067,650752.8858,496982.8935
1488,IPO11,394109.17661,197776.998,271375.19542,214097.32613,373072.41160999995,545254.5141500001
1489,IPO13,32063.67004,13322.80017,25940.99016,23284.52918,41866.78792,43672.80622
1490,IPO4,7887234.713449,2192359.820735,2854337.286502,2552931.875004,10654171.526134,8632385.082121
1491,IPO5,44985674.2449,12107087.572531,19298976.82742,16559461.653444,52104130.397829995,52760128.76753
1492,IPO7,65248567.104382,23685038.744277,35482503.994575,25501053.133308,80998110.55547,76830718.61159
1493,IPO8,871103.3578,239283.8849,304245.4338,257388.3438,1367921.02,857803.0981
1494,IPO9,29444733.923789,8217207.571729001,13473617.105699,11142513.477766,33370574.340898,35460993.894385
1495,IQGAP1,367508229.65589,155032500.338543,197200998.708319,198024590.131131,414736340.437762,400964224.41989
1496,IREB2,9749309.95,2167872.1468,2326136.5296,1787984.1613,9454108.388,9491239.84
1497,IRF2BP2,544891.9102,132186.53853,122022.31872,89544.59092,980404.9611,800113.1133000001
1498,IRF2BPL,2357929.6956,581316.48934,789356.3282000001,746706.49958,3654785.7108,2906005.6210000003
1499,IRGQ,2933909.2476,831473.72447,1257566.1149,1029142.2757000001,4457755.4519,2806198.0682000006
1500,IRS4,60889.42272,507606.6218,1544106.078,1093810.398,18648.17097,65797.81217
1501,ISG15,13528391.866700001,3136737.4524999997,5290060.1559,3891508.7282,19771507.222999997,16469378.4543
1502,ISOC1,3192452.7059,737129.5761,1330885.3248,1097303.8591999998,3884479.185,3899527.5664
1503,ISOC2,439750.1481,117081.06093,188745.97652999999,146722.76018,651455.8979,498371.24549999996
1504,IST1,13208805.3862,20014095.1155,19615319.2757,18130510.5916,12171529.6755,16834044.4844
1505,ISYNA1,17506748.5111,3783087.8059,6893510.1431,6237182.19189,20638498.4021,21364695.9374
1506,ITGA2,19049425.28582,37144914.40202,33289007.93647,53729778.32945,25900428.17755,23181433.139399998
1507,ITGA3,62847242.43648,191800852.56068,167372652.37629,194522765.98065,73244275.25016,63626620.20218
1508,ITGA5,2672879.7733,3217758.2879,3516529.1318,3785971.7175000003,3732686.8002,2968666.6277
1509,ITGA6,7090986.5232,13746790.3102,12255020.0449,16180760.6246,8411479.8653,7116924.5169
1510,ITGAV,49594307.470520005,60305679.58987,57614105.16569,68436564.81887,58668712.954280004,50030658.90671
1511,ITGB1,115798641.685152,322925895.87118,258606675.356659,385631751.595042,109661838.970543,132632681.560205
1512,ITGB4,2129666.1529300003,2362078.1303999997,1869080.53514,2266570.8374,2065552.31035,1775451.90656
1513,ITGB5,5264120.530106,4328530.437716,4159826.5215620003,4670849.731747,6180120.3685,5663649.495477
1514,ITGB8,18593868.01,7969256.724,10359659.11,6888504.467,15572906.92,21120337.29
1515,ITIH1,250990.266,1614112.204,2936107.99,4169064.961,262028.3632,317076.3387
1516,ITIH2,12866179.74494,76441068.46525,152415370.12938,183815173.6304,9563940.26404,16413105.732689999
1517,ITIH3,1022211.1342,4993561.5932,9380726.054,17626718.17,1043481.9852,1296161.1964
1518,ITIH4,2245185.51,7048694.684,17395626.241,38435508.18,1460128.3179000001,2337578.9934
1519,ITM2B,452592.7829,794230.8154,1841438.6734,763020.9745,304409.8831,401655.4146
1520,ITM2C,145700.4657,90854.23567,130440.6734,97927.06821,153491.1283,185332.373
1521,ITPA,2581386.0274,691912.92947,1043326.2561000001,849979.3838,2154225.5127,4042297.0985000003
1522,ITPR2,5522804.8689,1558600.2751600002,1807855.82259,960269.80871,2816950.5442999997,5927521.5703
1523,ITPR3,3070846.0322000002,227972.74448,250268.73354,301269.50203,4144705.1072,3322179.3946
1524,ITPRID2,4195992.7205,382586.2946,523250.07771,388367.14317,4963215.3779,4415436.0185
1525,IVD,9655505.273,672854.1207300001,1080888.81381,998130.45595,13406813.451,9725569.575
1526,JAGN1,64289.48572,7070.250342,7886.90983,9380.525308,67476.89521,84873.87693
1527,JAM3,344611.8677,267434.4583,299193.5116,296153.4651,627809.9283,361232.1741
1528,JMJD6,406460.35290000006,167595.14384,223739.22685,226966.32085,663429.1746,435594.103
1529,JPT1,14466476.036,439599.548078,268189.919808,795532.14233,19026350.2786,17087687.0536
1530,JPT2,6999495.7949,965463.98431,979199.9513600001,1228136.80718,6100880.987600001,8619069.950199999
1531,JUP,14357300.9515,14757872.0432,10993082.1503,16970222.608,15493405.322900001,14903826.2256
1532,KANK2,1223488.3114,153155.46331000002,170175.5969,218515.54519,1441267.517,1393494.9674
1533,KARS1,23251650.32123,5771371.48816,9809486.48594,6715872.111875,27083252.868640002,28366506.63176
1534,KAT2A,5262494.131,18419548.087,16587714.832,20881602.351,5116149.536,6862284.938
1535,KCMF1,432759.9501,110286.70201000001,115708.75752000001,113827.67511000001,1235499.1088999999,397970.9912
1536,KCNMA1,84325.27228,50147.62407,60103.54242,68976.90849,108722.3315,89581.07596
1537,KCNN4,75607.2496,56776.79056,68389.1919,64424.27408,93218.38897,85813.18984
1538,KCTD14,88146.49114,33370.61108,43331.83037,18257.05154,187181.7162,84010.69153
1539,KDELR1,20007895.644,3744217.5424,5510278.199,3247305.9491999997,14071157.246,20813146.186
1540,KDM1A,2209218.4298,971612.9837399999,1202337.7412999999,868161.24055,2823003.8097,2529938.6596
1541,KGD4,594602.3407,81113.3829,74342.78105,66928.96146,1201785.359,578580.7742
1542,KHDRBS1,68635454.39079,9958943.7556,15722443.23204,9803378.83213,82786368.72346,82779024.74937999
1543,KHDRBS3,6310662.0929000005,1350715.4297,2016584.6005000002,1068849.5565,6623499.7345,7620246.1903
1544,KHSRP,14452405.0871,1563710.52555,2017928.43747,1853028.84156,17404014.7837,16256211.2199
1545,KIAA2013,145221.3576,54944.47574,91247.50986,120251.85521000001,221837.87215,160003.78689
1546,KIF1A,3405479.9422,891876.9061,1360943.8113,1572497.0013000001,3871974.0574000003,3947494.9359999998
1547,KIF23,3283044.7991000004,1786538.4763000002,1677363.8819,2869943.6625,2178659.2391,2878938.7984
1548,KIF2A,2321333.048,328092.3808,394614.801,407857.3018,2455369.355,2723699.966
1549,KIF3A,112275.1735,27968.66687,36939.61355,45070.82597,130297.088,147758.4542
